# Monto Carlo sim (Gaussian bias) with parallel MOSFETs,
#Run #, ro
1.26400000000000e+03,2.14693000000000e+02
1.26500000000000e+03,1.79491000000000e+02
1.26600000000000e+03,2.07506000000000e+02
1.26700000000000e+03,1.83927000000000e+02
1.26800000000000e+03,1.74004000000000e+02
1.26900000000000e+03,1.83636000000000e+02
1.27000000000000e+03,1.85369000000000e+02
1.27100000000000e+03,2.01977000000000e+02
1.27200000000000e+03,1.83732000000000e+02
1.27300000000000e+03,1.83011000000000e+02
1.27400000000000e+03,1.76195000000000e+02
1.27500000000000e+03,1.86433000000000e+02
1.27600000000000e+03,1.78863000000000e+02
1.27700000000000e+03,1.75597000000000e+02
1.27800000000000e+03,1.96870000000000e+02
1.27900000000000e+03,1.74846000000000e+02
1.28000000000000e+03,1.86502000000000e+02
1.28100000000000e+03,1.79833000000000e+02
1.28200000000000e+03,1.92667000000000e+02
1.28300000000000e+03,1.98775000000000e+02
1.28400000000000e+03,1.93684000000000e+02
1.28500000000000e+03,2.00064000000000e+02
1.28600000000000e+03,1.89182000000000e+02
1.28700000000000e+03,1.86574000000000e+02
1.28800000000000e+03,1.79472000000000e+02
1.28900000000000e+03,1.97147000000000e+02
1.29000000000000e+03,1.78623000000000e+02
1.29100000000000e+03,1.81608000000000e+02
1.29200000000000e+03,1.85538000000000e+02
1.29300000000000e+03,1.82193000000000e+02
1.29400000000000e+03,1.86757000000000e+02
1.29500000000000e+03,2.14693000000000e+02
1.29600000000000e+03,1.77397000000000e+02
1.29700000000000e+03,2.02527000000000e+02
1.29800000000000e+03,1.84216000000000e+02
1.29900000000000e+03,1.84529000000000e+02
1.30000000000000e+03,1.85405000000000e+02
1.30100000000000e+03,1.88580000000000e+02
1.30200000000000e+03,1.84011000000000e+02
1.30300000000000e+03,2.03874000000000e+02
1.30400000000000e+03,1.89701000000000e+02
1.30500000000000e+03,1.90769000000000e+02
1.30600000000000e+03,1.93060000000000e+02
1.30700000000000e+03,1.83981000000000e+02
1.30800000000000e+03,1.79255000000000e+02
1.30900000000000e+03,1.83810000000000e+02
1.31000000000000e+03,1.90581000000000e+02
1.31100000000000e+03,1.79913000000000e+02
1.31200000000000e+03,2.14693000000000e+02
1.31300000000000e+03,1.93969000000000e+02
1.31400000000000e+03,1.81888000000000e+02
1.31500000000000e+03,2.14693000000000e+02
1.31600000000000e+03,1.96481000000000e+02
1.31700000000000e+03,1.78843000000000e+02
1.31800000000000e+03,1.81231000000000e+02
1.31900000000000e+03,1.87833000000000e+02
1.32000000000000e+03,1.92992000000000e+02
1.32100000000000e+03,1.85898000000000e+02
1.32200000000000e+03,1.77816000000000e+02
1.32300000000000e+03,1.88654000000000e+02
1.32400000000000e+03,1.83380000000000e+02
1.32500000000000e+03,1.85246000000000e+02
1.32600000000000e+03,1.79486000000000e+02
1.32700000000000e+03,1.84161000000000e+02
1.32800000000000e+03,1.84733000000000e+02
1.32900000000000e+03,1.98818000000000e+02
1.33000000000000e+03,1.76842000000000e+02
1.33100000000000e+03,1.87506000000000e+02
1.33200000000000e+03,1.81215000000000e+02
1.33300000000000e+03,2.06309000000000e+02
1.33400000000000e+03,1.91796000000000e+02
1.33500000000000e+03,2.02160000000000e+02
1.33600000000000e+03,1.85277000000000e+02
1.33700000000000e+03,1.78010000000000e+02
1.33800000000000e+03,1.82890000000000e+02
1.33900000000000e+03,1.82379000000000e+02
1.34000000000000e+03,1.97521000000000e+02
1.34100000000000e+03,1.84777000000000e+02
1.34200000000000e+03,1.84964000000000e+02
1.34300000000000e+03,1.85630000000000e+02
1.34400000000000e+03,2.01384000000000e+02
1.34500000000000e+03,1.87902000000000e+02
1.34600000000000e+03,1.82173000000000e+02
1.34700000000000e+03,1.82568000000000e+02
1.34800000000000e+03,2.03421000000000e+02
1.34900000000000e+03,1.90588000000000e+02
1.35000000000000e+03,1.78008000000000e+02
1.35100000000000e+03,1.87597000000000e+02
1.35200000000000e+03,2.04374000000000e+02
1.35300000000000e+03,1.75680000000000e+02
1.35400000000000e+03,1.88248000000000e+02
1.35500000000000e+03,1.86459000000000e+02
1.35600000000000e+03,1.99496000000000e+02
1.35700000000000e+03,1.91553000000000e+02
1.35800000000000e+03,1.92380000000000e+02
1.35900000000000e+03,1.88482000000000e+02
1.36000000000000e+03,1.95605000000000e+02
1.36100000000000e+03,1.91292000000000e+02
1.36200000000000e+03,1.81372000000000e+02
1.36300000000000e+03,1.82193000000000e+02
1.36400000000000e+03,1.86990000000000e+02
1.36500000000000e+03,1.91993000000000e+02
1.36600000000000e+03,1.78050000000000e+02
1.36700000000000e+03,1.99048000000000e+02
1.36800000000000e+03,1.83257000000000e+02
1.36900000000000e+03,1.75374000000000e+02
1.37000000000000e+03,1.86539000000000e+02
1.37100000000000e+03,1.83021000000000e+02
1.37200000000000e+03,1.77791000000000e+02
1.37300000000000e+03,1.77378000000000e+02
1.37400000000000e+03,1.88298000000000e+02
1.37500000000000e+03,1.85669000000000e+02
1.37600000000000e+03,1.95197000000000e+02
1.37700000000000e+03,1.83398000000000e+02
1.37800000000000e+03,1.91484000000000e+02
1.37900000000000e+03,1.77426000000000e+02
1.38000000000000e+03,1.87471000000000e+02
1.38100000000000e+03,1.88288000000000e+02
1.38200000000000e+03,1.93691000000000e+02
1.38300000000000e+03,1.87045000000000e+02
1.38400000000000e+03,1.87569000000000e+02
1.38500000000000e+03,1.80757000000000e+02
1.38600000000000e+03,2.00956000000000e+02
1.38700000000000e+03,1.91697000000000e+02
1.38800000000000e+03,1.85586000000000e+02
1.38900000000000e+03,1.93025000000000e+02
1.39000000000000e+03,1.78117000000000e+02
1.39100000000000e+03,1.79749000000000e+02
1.39200000000000e+03,1.97786000000000e+02
1.39300000000000e+03,1.83786000000000e+02
1.39400000000000e+03,1.76001000000000e+02
1.39500000000000e+03,1.78569000000000e+02
1.39600000000000e+03,1.91954000000000e+02
1.39700000000000e+03,1.87587000000000e+02
1.39800000000000e+03,1.85088000000000e+02
1.39900000000000e+03,2.14693000000000e+02
1.40000000000000e+03,1.77872000000000e+02
1.40100000000000e+03,1.75630000000000e+02
1.40200000000000e+03,1.82493000000000e+02
1.40300000000000e+03,1.82059000000000e+02
1.40400000000000e+03,1.84972000000000e+02
1.40500000000000e+03,1.88860000000000e+02
1.40600000000000e+03,1.94982000000000e+02
1.40700000000000e+03,1.72741000000000e+02
1.40800000000000e+03,1.82960000000000e+02
1.40900000000000e+03,1.81864000000000e+02
1.41000000000000e+03,1.76123000000000e+02
1.41100000000000e+03,1.95868000000000e+02
1.41200000000000e+03,1.81207000000000e+02
1.41300000000000e+03,1.79097000000000e+02
1.41400000000000e+03,1.77448000000000e+02
1.41500000000000e+03,1.85434000000000e+02
1.41600000000000e+03,1.92068000000000e+02
1.41700000000000e+03,1.95230000000000e+02
1.41800000000000e+03,1.79597000000000e+02
1.41900000000000e+03,1.84547000000000e+02
1.42000000000000e+03,1.92531000000000e+02
1.42100000000000e+03,1.77947000000000e+02
1.42200000000000e+03,2.03466000000000e+02
1.42300000000000e+03,1.79596000000000e+02
1.42400000000000e+03,1.82990000000000e+02
1.42500000000000e+03,1.78675000000000e+02
1.42600000000000e+03,1.78111000000000e+02
1.42700000000000e+03,1.79042000000000e+02
1.42800000000000e+03,1.82443000000000e+02
1.42900000000000e+03,1.91095000000000e+02
1.43000000000000e+03,1.79401000000000e+02
1.43100000000000e+03,1.84234000000000e+02
1.43200000000000e+03,1.75183000000000e+02
1.43300000000000e+03,1.84124000000000e+02
1.43400000000000e+03,1.93613000000000e+02
1.43500000000000e+03,1.80346000000000e+02
1.43600000000000e+03,1.90398000000000e+02
1.43700000000000e+03,1.96776000000000e+02
1.43800000000000e+03,1.95543000000000e+02
1.43900000000000e+03,1.87945000000000e+02
1.44000000000000e+03,1.74807000000000e+02
1.44100000000000e+03,1.77545000000000e+02
1.44200000000000e+03,1.83198000000000e+02
1.44300000000000e+03,1.92023000000000e+02
1.44400000000000e+03,1.78352000000000e+02
1.44500000000000e+03,2.07096000000000e+02
1.44600000000000e+03,1.97692000000000e+02
1.44700000000000e+03,1.89075000000000e+02
1.44800000000000e+03,1.89075000000000e+02
1.44900000000000e+03,1.84710000000000e+02
1.45000000000000e+03,1.84532000000000e+02
1.45100000000000e+03,1.98800000000000e+02
1.45200000000000e+03,1.84906000000000e+02
1.45300000000000e+03,1.96044000000000e+02
1.45400000000000e+03,1.87244000000000e+02
1.45500000000000e+03,1.72939000000000e+02
1.45600000000000e+03,1.91571000000000e+02
1.45700000000000e+03,1.83713000000000e+02
1.45800000000000e+03,1.87829000000000e+02
1.45900000000000e+03,1.75890000000000e+02
1.46000000000000e+03,1.90936000000000e+02
1.46100000000000e+03,1.87346000000000e+02
1.46200000000000e+03,1.82919000000000e+02
1.46300000000000e+03,1.93634000000000e+02
1.46400000000000e+03,1.97093000000000e+02
1.46500000000000e+03,1.78518000000000e+02
1.46600000000000e+03,2.04468000000000e+02
1.46700000000000e+03,1.71990000000000e+02
1.46800000000000e+03,1.85523000000000e+02
1.46900000000000e+03,2.09398000000000e+02
1.47000000000000e+03,1.94768000000000e+02
1.47100000000000e+03,1.98632000000000e+02
1.47200000000000e+03,1.87801000000000e+02
1.47300000000000e+03,1.89586000000000e+02
1.47400000000000e+03,1.80624000000000e+02
1.47500000000000e+03,1.79748000000000e+02
1.47600000000000e+03,1.76297000000000e+02
1.47700000000000e+03,2.03004000000000e+02
1.47800000000000e+03,1.80027000000000e+02
1.47900000000000e+03,2.04235000000000e+02
1.48000000000000e+03,1.83430000000000e+02
1.48100000000000e+03,1.92021000000000e+02
1.48200000000000e+03,1.78241000000000e+02
1.48300000000000e+03,2.03498000000000e+02
1.48400000000000e+03,2.14693000000000e+02
1.48500000000000e+03,1.90904000000000e+02
1.48600000000000e+03,2.14693000000000e+02
1.48700000000000e+03,1.78029000000000e+02
1.48800000000000e+03,1.86082000000000e+02
1.48900000000000e+03,1.82977000000000e+02
1.49000000000000e+03,1.84979000000000e+02
1.49100000000000e+03,1.80703000000000e+02
1.49200000000000e+03,1.79449000000000e+02
1.49300000000000e+03,2.01750000000000e+02
1.49400000000000e+03,1.80179000000000e+02
1.49500000000000e+03,1.84284000000000e+02
1.49600000000000e+03,1.88841000000000e+02
1.49700000000000e+03,1.92386000000000e+02
1.49800000000000e+03,1.83245000000000e+02
1.49900000000000e+03,1.90097000000000e+02
1.50000000000000e+03,1.95863000000000e+02
1.50100000000000e+03,1.87067000000000e+02
1.50200000000000e+03,2.08117000000000e+02
1.50300000000000e+03,1.79343000000000e+02
1.50400000000000e+03,1.81284000000000e+02
1.50500000000000e+03,1.81973000000000e+02
1.50600000000000e+03,1.87164000000000e+02
1.50700000000000e+03,1.79885000000000e+02
1.50800000000000e+03,1.88608000000000e+02
1.50900000000000e+03,1.89530000000000e+02
1.51000000000000e+03,1.84737000000000e+02
1.51100000000000e+03,1.85402000000000e+02
1.51200000000000e+03,1.76191000000000e+02
1.51300000000000e+03,2.01048000000000e+02
1.51400000000000e+03,1.91225000000000e+02
1.51500000000000e+03,1.96427000000000e+02
1.51600000000000e+03,2.14693000000000e+02
1.51700000000000e+03,1.83514000000000e+02
1.51800000000000e+03,1.83581000000000e+02
1.51900000000000e+03,2.07102000000000e+02
1.52000000000000e+03,1.79463000000000e+02
1.52100000000000e+03,1.84346000000000e+02
1.52200000000000e+03,1.89511000000000e+02
1.52300000000000e+03,1.82699000000000e+02
1.52400000000000e+03,1.78061000000000e+02
1.52500000000000e+03,1.91142000000000e+02
1.52600000000000e+03,1.97108000000000e+02
1.52700000000000e+03,2.03433000000000e+02
1.52800000000000e+03,1.74160000000000e+02
1.52900000000000e+03,1.74468000000000e+02
1.53000000000000e+03,1.84726000000000e+02
1.53100000000000e+03,1.90988000000000e+02
1.53200000000000e+03,1.83068000000000e+02
1.53300000000000e+03,1.94796000000000e+02
1.53400000000000e+03,1.75381000000000e+02
1.53500000000000e+03,1.84952000000000e+02
1.53600000000000e+03,1.81378000000000e+02
1.53700000000000e+03,1.94572000000000e+02
1.53800000000000e+03,1.83146000000000e+02
1.53900000000000e+03,1.83917000000000e+02
1.54000000000000e+03,2.14693000000000e+02
1.54100000000000e+03,1.83947000000000e+02
1.54200000000000e+03,1.93458000000000e+02
1.54300000000000e+03,1.95757000000000e+02
1.54400000000000e+03,1.84965000000000e+02
1.54500000000000e+03,1.92900000000000e+02
1.54600000000000e+03,1.86718000000000e+02
1.54700000000000e+03,2.00103000000000e+02
1.54800000000000e+03,1.76091000000000e+02
1.54900000000000e+03,1.75917000000000e+02
1.55000000000000e+03,1.84241000000000e+02
1.55100000000000e+03,1.85118000000000e+02
1.55200000000000e+03,1.83461000000000e+02
1.55300000000000e+03,1.84957000000000e+02
1.55400000000000e+03,1.87194000000000e+02
1.55500000000000e+03,1.82279000000000e+02
1.55600000000000e+03,1.85063000000000e+02
1.55700000000000e+03,1.81959000000000e+02
1.55800000000000e+03,2.02142000000000e+02
1.55900000000000e+03,1.92506000000000e+02
1.56000000000000e+03,1.81165000000000e+02
1.56100000000000e+03,1.82750000000000e+02
1.56200000000000e+03,1.85069000000000e+02
1.56300000000000e+03,1.79516000000000e+02
1.56400000000000e+03,1.77445000000000e+02
1.56500000000000e+03,1.81426000000000e+02
1.56600000000000e+03,1.88564000000000e+02
1.56700000000000e+03,1.73400000000000e+02
1.56800000000000e+03,1.87369000000000e+02
1.56900000000000e+03,1.86920000000000e+02
1.57000000000000e+03,1.91470000000000e+02
1.57100000000000e+03,1.90733000000000e+02
1.57200000000000e+03,1.79370000000000e+02
1.57300000000000e+03,1.86024000000000e+02
1.57400000000000e+03,1.95789000000000e+02
1.57500000000000e+03,1.86363000000000e+02
1.57600000000000e+03,1.82131000000000e+02
1.57700000000000e+03,1.85503000000000e+02
1.57800000000000e+03,2.12968000000000e+02
1.57900000000000e+03,1.79902000000000e+02
1.58000000000000e+03,1.85873000000000e+02
1.58100000000000e+03,1.94898000000000e+02
1.58200000000000e+03,2.02046000000000e+02
1.58300000000000e+03,1.89579000000000e+02
1.58400000000000e+03,1.88190000000000e+02
1.58500000000000e+03,1.80303000000000e+02
1.58600000000000e+03,1.92370000000000e+02
1.58700000000000e+03,1.85330000000000e+02
1.58800000000000e+03,1.96744000000000e+02
1.58900000000000e+03,1.87214000000000e+02
1.59000000000000e+03,1.80733000000000e+02
1.59100000000000e+03,1.83342000000000e+02
1.59200000000000e+03,1.85568000000000e+02
1.59300000000000e+03,1.81611000000000e+02
1.59400000000000e+03,1.82598000000000e+02
1.59500000000000e+03,1.84153000000000e+02
1.59600000000000e+03,2.05941000000000e+02
1.59700000000000e+03,1.90452000000000e+02
1.59800000000000e+03,1.89888000000000e+02
1.59900000000000e+03,1.82699000000000e+02
1.60000000000000e+03,1.76950000000000e+02
1.60100000000000e+03,1.92718000000000e+02
1.60200000000000e+03,1.77074000000000e+02
1.60300000000000e+03,1.82497000000000e+02
1.60400000000000e+03,1.87281000000000e+02
1.60500000000000e+03,1.83109000000000e+02
1.60600000000000e+03,1.75974000000000e+02
1.60700000000000e+03,1.86722000000000e+02
1.60800000000000e+03,1.92582000000000e+02
1.60900000000000e+03,1.82822000000000e+02
1.61000000000000e+03,1.84174000000000e+02
1.61100000000000e+03,1.85034000000000e+02
1.61200000000000e+03,1.86450000000000e+02
1.61300000000000e+03,1.86294000000000e+02
1.61400000000000e+03,1.83977000000000e+02
1.61500000000000e+03,1.78158000000000e+02
1.61600000000000e+03,1.90132000000000e+02
1.61700000000000e+03,2.03392000000000e+02
1.61800000000000e+03,1.97471000000000e+02
1.61900000000000e+03,1.81836000000000e+02
1.62000000000000e+03,1.79378000000000e+02
1.62100000000000e+03,2.09771000000000e+02
1.62200000000000e+03,1.76967000000000e+02
1.62300000000000e+03,1.95967000000000e+02
1.62400000000000e+03,1.83403000000000e+02
1.62500000000000e+03,1.96335000000000e+02
1.62600000000000e+03,1.93248000000000e+02
1.62700000000000e+03,1.86237000000000e+02
1.62800000000000e+03,1.77434000000000e+02
1.62900000000000e+03,1.90927000000000e+02
1.63000000000000e+03,1.80189000000000e+02
1.63100000000000e+03,1.85584000000000e+02
1.63200000000000e+03,2.14693000000000e+02
1.63300000000000e+03,1.88551000000000e+02
1.63400000000000e+03,1.84910000000000e+02
1.63500000000000e+03,1.85643000000000e+02
1.63600000000000e+03,1.89487000000000e+02
1.63700000000000e+03,1.76287000000000e+02
1.63800000000000e+03,1.88016000000000e+02
1.63900000000000e+03,1.75391000000000e+02
1.64000000000000e+03,1.96897000000000e+02
1.64100000000000e+03,1.74082000000000e+02
1.64200000000000e+03,1.87375000000000e+02
1.64300000000000e+03,2.00282000000000e+02
1.64400000000000e+03,1.86405000000000e+02
1.64500000000000e+03,1.77240000000000e+02
1.64600000000000e+03,1.75735000000000e+02
1.64700000000000e+03,1.81984000000000e+02
1.64800000000000e+03,1.83703000000000e+02
1.64900000000000e+03,1.81184000000000e+02
1.65000000000000e+03,1.91944000000000e+02
1.65100000000000e+03,1.80012000000000e+02
1.65200000000000e+03,1.74615000000000e+02
1.65300000000000e+03,1.84632000000000e+02
1.65400000000000e+03,1.84217000000000e+02
1.65500000000000e+03,1.81469000000000e+02
1.65600000000000e+03,1.98630000000000e+02
1.65700000000000e+03,1.90717000000000e+02
1.65800000000000e+03,1.87427000000000e+02
1.65900000000000e+03,1.90577000000000e+02
1.66000000000000e+03,1.93710000000000e+02
1.66100000000000e+03,1.98979000000000e+02
1.66200000000000e+03,1.78148000000000e+02
1.66300000000000e+03,1.85021000000000e+02
1.66400000000000e+03,2.01049000000000e+02
1.66500000000000e+03,1.91289000000000e+02
1.66600000000000e+03,1.78343000000000e+02
1.66700000000000e+03,2.14693000000000e+02
1.66800000000000e+03,1.90550000000000e+02
1.66900000000000e+03,1.83171000000000e+02
1.67000000000000e+03,1.98391000000000e+02
1.67100000000000e+03,1.86577000000000e+02
1.67200000000000e+03,1.82501000000000e+02
1.67300000000000e+03,1.75358000000000e+02
1.67400000000000e+03,1.86259000000000e+02
1.67500000000000e+03,1.90340000000000e+02
1.67600000000000e+03,1.87796000000000e+02
1.67700000000000e+03,2.01168000000000e+02
1.67800000000000e+03,1.80580000000000e+02
1.67900000000000e+03,1.86578000000000e+02
1.68000000000000e+03,1.83378000000000e+02
1.68100000000000e+03,1.78760000000000e+02
1.68200000000000e+03,1.84430000000000e+02
1.68300000000000e+03,1.79792000000000e+02
1.68400000000000e+03,1.82554000000000e+02
1.68500000000000e+03,1.78525000000000e+02
1.68600000000000e+03,1.73904000000000e+02
1.68700000000000e+03,1.89403000000000e+02
1.68800000000000e+03,1.82669000000000e+02
1.68900000000000e+03,1.84140000000000e+02
1.69000000000000e+03,1.80978000000000e+02
1.69100000000000e+03,1.90726000000000e+02
1.69200000000000e+03,1.94529000000000e+02
1.69300000000000e+03,1.77641000000000e+02
1.69400000000000e+03,1.88335000000000e+02
1.69500000000000e+03,1.92108000000000e+02
1.69600000000000e+03,1.88042000000000e+02
1.69700000000000e+03,1.87809000000000e+02
1.69800000000000e+03,1.96074000000000e+02
1.69900000000000e+03,1.78564000000000e+02
1.70000000000000e+03,2.07439000000000e+02
1.70100000000000e+03,1.80154000000000e+02
1.70200000000000e+03,2.14693000000000e+02
1.70300000000000e+03,1.83459000000000e+02
1.70400000000000e+03,1.76982000000000e+02
1.70500000000000e+03,1.88950000000000e+02
1.70600000000000e+03,1.80793000000000e+02
1.70700000000000e+03,1.89342000000000e+02
1.70800000000000e+03,2.04343000000000e+02
1.70900000000000e+03,1.76516000000000e+02
1.71000000000000e+03,1.80852000000000e+02
1.71100000000000e+03,2.03651000000000e+02
1.71200000000000e+03,2.12722000000000e+02
1.71300000000000e+03,1.91287000000000e+02
1.71400000000000e+03,1.87263000000000e+02
1.71500000000000e+03,1.83491000000000e+02
1.71600000000000e+03,1.88969000000000e+02
1.71700000000000e+03,2.01758000000000e+02
1.71800000000000e+03,1.82340000000000e+02
1.71900000000000e+03,1.79249000000000e+02
1.72000000000000e+03,1.86269000000000e+02
1.72100000000000e+03,1.73716000000000e+02
1.72200000000000e+03,1.78905000000000e+02
1.72300000000000e+03,1.75174000000000e+02
1.72400000000000e+03,1.88762000000000e+02
1.72500000000000e+03,1.82741000000000e+02
1.72600000000000e+03,1.84755000000000e+02
1.72700000000000e+03,1.88364000000000e+02
1.72800000000000e+03,1.87182000000000e+02
1.72900000000000e+03,1.86637000000000e+02
1.73000000000000e+03,1.85335000000000e+02
1.73100000000000e+03,1.89356000000000e+02
1.73200000000000e+03,1.80902000000000e+02
1.73300000000000e+03,1.86260000000000e+02
1.73400000000000e+03,1.96386000000000e+02
1.73500000000000e+03,1.95458000000000e+02
1.73600000000000e+03,1.81269000000000e+02
1.73700000000000e+03,1.84160000000000e+02
1.73800000000000e+03,1.83178000000000e+02
1.73900000000000e+03,1.83304000000000e+02
1.74000000000000e+03,1.84130000000000e+02
1.74100000000000e+03,1.94534000000000e+02
1.74200000000000e+03,1.84174000000000e+02
1.74300000000000e+03,1.92846000000000e+02
1.74400000000000e+03,1.97310000000000e+02
1.74500000000000e+03,1.76589000000000e+02
1.74600000000000e+03,1.85790000000000e+02
1.74700000000000e+03,1.80948000000000e+02
1.74800000000000e+03,1.91896000000000e+02
1.74900000000000e+03,1.94161000000000e+02
1.75000000000000e+03,1.88706000000000e+02
1.75100000000000e+03,2.07624000000000e+02
1.75200000000000e+03,1.95852000000000e+02
1.75300000000000e+03,1.84449000000000e+02
1.75400000000000e+03,1.88918000000000e+02
1.75500000000000e+03,2.04269000000000e+02
1.75600000000000e+03,1.99942000000000e+02
1.75700000000000e+03,1.89513000000000e+02
1.75800000000000e+03,1.92057000000000e+02
1.75900000000000e+03,1.98327000000000e+02
1.76000000000000e+03,1.80434000000000e+02
1.76100000000000e+03,1.82224000000000e+02
1.76200000000000e+03,1.77662000000000e+02
1.76300000000000e+03,1.84207000000000e+02
1.76400000000000e+03,1.79453000000000e+02
1.76500000000000e+03,1.93053000000000e+02
1.76600000000000e+03,1.84504000000000e+02
1.76700000000000e+03,1.88149000000000e+02
1.76800000000000e+03,1.78275000000000e+02
1.76900000000000e+03,1.82846000000000e+02
1.77000000000000e+03,1.88966000000000e+02
1.77100000000000e+03,1.89239000000000e+02
1.77200000000000e+03,1.87081000000000e+02
1.77300000000000e+03,1.81765000000000e+02
1.77400000000000e+03,2.01232000000000e+02
1.77500000000000e+03,1.84388000000000e+02
1.77600000000000e+03,1.83552000000000e+02
1.77700000000000e+03,1.82455000000000e+02
1.77800000000000e+03,1.96589000000000e+02
1.77900000000000e+03,1.77413000000000e+02
1.78000000000000e+03,1.71914000000000e+02
1.78100000000000e+03,2.02832000000000e+02
1.78200000000000e+03,1.79727000000000e+02
1.78300000000000e+03,1.83666000000000e+02
1.78400000000000e+03,1.93312000000000e+02
1.78500000000000e+03,1.80999000000000e+02
1.78600000000000e+03,1.81038000000000e+02
1.78700000000000e+03,1.79902000000000e+02
1.78800000000000e+03,1.97236000000000e+02
1.78900000000000e+03,1.82558000000000e+02
1.79000000000000e+03,1.87357000000000e+02
1.79100000000000e+03,2.00735000000000e+02
1.79200000000000e+03,1.81104000000000e+02
1.79300000000000e+03,1.90129000000000e+02
1.79400000000000e+03,1.85349000000000e+02
1.79500000000000e+03,1.87098000000000e+02
1.79600000000000e+03,1.84263000000000e+02
1.79700000000000e+03,1.82720000000000e+02
1.79800000000000e+03,1.88954000000000e+02
1.79900000000000e+03,1.88695000000000e+02
1.80000000000000e+03,1.85378000000000e+02
1.80100000000000e+03,1.97141000000000e+02
1.80200000000000e+03,2.03470000000000e+02
1.80300000000000e+03,1.90195000000000e+02
1.80400000000000e+03,1.77094000000000e+02
1.80500000000000e+03,1.80078000000000e+02
1.80600000000000e+03,1.95390000000000e+02
1.80700000000000e+03,1.89984000000000e+02
1.80800000000000e+03,1.92536000000000e+02
1.80900000000000e+03,1.88599000000000e+02
1.81000000000000e+03,1.76276000000000e+02
1.81100000000000e+03,2.03555000000000e+02
1.81200000000000e+03,1.72387000000000e+02
1.81300000000000e+03,1.77775000000000e+02
1.81400000000000e+03,1.93945000000000e+02
1.81500000000000e+03,1.83096000000000e+02
1.81600000000000e+03,1.79888000000000e+02
1.81700000000000e+03,1.82370000000000e+02
1.81800000000000e+03,1.82065000000000e+02
1.81900000000000e+03,1.81715000000000e+02
1.82000000000000e+03,1.83868000000000e+02
1.82100000000000e+03,1.80288000000000e+02
1.82200000000000e+03,1.88367000000000e+02
1.82300000000000e+03,1.79026000000000e+02
1.82400000000000e+03,2.05833000000000e+02
1.82500000000000e+03,1.82751000000000e+02
1.82600000000000e+03,1.98178000000000e+02
1.82700000000000e+03,1.82047000000000e+02
1.82800000000000e+03,1.87323000000000e+02
1.82900000000000e+03,1.75021000000000e+02
1.83000000000000e+03,1.77834000000000e+02
1.83100000000000e+03,1.84398000000000e+02
1.83200000000000e+03,1.89754000000000e+02
1.83300000000000e+03,1.76095000000000e+02
1.83400000000000e+03,1.76920000000000e+02
1.83500000000000e+03,1.90876000000000e+02
1.83600000000000e+03,1.82177000000000e+02
1.83700000000000e+03,2.14693000000000e+02
1.83800000000000e+03,2.01070000000000e+02
1.83900000000000e+03,1.98670000000000e+02
1.84000000000000e+03,1.87977000000000e+02
1.84100000000000e+03,1.87666000000000e+02
1.84200000000000e+03,1.79394000000000e+02
1.84300000000000e+03,1.76316000000000e+02
1.84400000000000e+03,2.03492000000000e+02
1.84500000000000e+03,1.77627000000000e+02
1.84600000000000e+03,1.87084000000000e+02
1.84700000000000e+03,1.87441000000000e+02
1.84800000000000e+03,1.89795000000000e+02
1.84900000000000e+03,1.88905000000000e+02
1.85000000000000e+03,1.84218000000000e+02
1.85100000000000e+03,2.00232000000000e+02
1.85200000000000e+03,1.79809000000000e+02
1.85300000000000e+03,1.85433000000000e+02
1.85400000000000e+03,1.75729000000000e+02
1.85500000000000e+03,1.77258000000000e+02
1.85600000000000e+03,1.80879000000000e+02
1.85700000000000e+03,1.75628000000000e+02
1.85800000000000e+03,1.85674000000000e+02
1.85900000000000e+03,1.82922000000000e+02
1.86000000000000e+03,1.90870000000000e+02
1.86100000000000e+03,1.85956000000000e+02
1.86200000000000e+03,1.80976000000000e+02
1.86300000000000e+03,2.02711000000000e+02
1.86400000000000e+03,1.87260000000000e+02
1.86500000000000e+03,1.79016000000000e+02
1.86600000000000e+03,1.80263000000000e+02
1.86700000000000e+03,1.91358000000000e+02
1.86800000000000e+03,1.92827000000000e+02
1.86900000000000e+03,1.83264000000000e+02
1.87000000000000e+03,1.85575000000000e+02
1.87100000000000e+03,1.88374000000000e+02
1.87200000000000e+03,1.82698000000000e+02
1.87300000000000e+03,1.84956000000000e+02
1.87400000000000e+03,1.75191000000000e+02
1.87500000000000e+03,1.95233000000000e+02
1.87600000000000e+03,1.97545000000000e+02
1.87700000000000e+03,1.91668000000000e+02
1.87800000000000e+03,1.75141000000000e+02
1.87900000000000e+03,1.85280000000000e+02
1.88000000000000e+03,1.83125000000000e+02
1.88100000000000e+03,1.91431000000000e+02
1.88200000000000e+03,1.77975000000000e+02
1.88300000000000e+03,1.87587000000000e+02
1.88400000000000e+03,1.90399000000000e+02
1.88500000000000e+03,1.85595000000000e+02
1.88600000000000e+03,1.93864000000000e+02
1.88700000000000e+03,1.80770000000000e+02
1.88800000000000e+03,2.04758000000000e+02
1.88900000000000e+03,1.83242000000000e+02
1.89000000000000e+03,1.85781000000000e+02
1.89100000000000e+03,1.87290000000000e+02
1.89200000000000e+03,1.73634000000000e+02
1.89300000000000e+03,1.82391000000000e+02
1.89400000000000e+03,1.87804000000000e+02
1.89500000000000e+03,1.83503000000000e+02
1.89600000000000e+03,1.82989000000000e+02
1.89700000000000e+03,1.96305000000000e+02
