#Vload,Rout @ DC,rout @ 1MHz
3.34500000000000e+00,1.53765000000000e+02,3.22776000000000e+01
3.34600000000000e+00,1.53648000000000e+02,3.22304000000000e+01
3.34700000000000e+00,1.53531000000000e+02,3.21836000000000e+01
3.34800000000000e+00,1.53412000000000e+02,3.21372000000000e+01
3.34900000000000e+00,1.53293000000000e+02,3.20912000000000e+01
3.35000000000000e+00,1.53173000000000e+02,3.20456000000000e+01
3.35100000000000e+00,1.53053000000000e+02,3.20004000000000e+01
3.35200000000000e+00,1.52932000000000e+02,3.19556000000000e+01
3.35300000000000e+00,1.52809000000000e+02,3.19113000000000e+01
3.35400000000000e+00,1.52687000000000e+02,3.18674000000000e+01
3.35500000000000e+00,1.52563000000000e+02,3.18239000000000e+01
3.35600000000000e+00,1.52438000000000e+02,3.17809000000000e+01
3.35700000000000e+00,1.52313000000000e+02,3.17383000000000e+01
3.35800000000000e+00,1.52187000000000e+02,3.16961000000000e+01
3.35900000000000e+00,1.52060000000000e+02,3.16544000000000e+01
3.36000000000000e+00,1.51933000000000e+02,3.16132000000000e+01
3.36100000000000e+00,1.51804000000000e+02,3.15724000000000e+01
3.36200000000000e+00,1.51674000000000e+02,3.15320000000000e+01
3.36300000000000e+00,1.51544000000000e+02,3.14921000000000e+01
3.36400000000000e+00,1.51413000000000e+02,3.14527000000000e+01
3.36500000000000e+00,1.51281000000000e+02,3.14138000000000e+01
3.36600000000000e+00,1.51148000000000e+02,3.13753000000000e+01
3.36700000000000e+00,1.51014000000000e+02,3.13372000000000e+01
3.36800000000000e+00,1.50879000000000e+02,3.12997000000000e+01
3.36900000000000e+00,1.50743000000000e+02,3.12626000000000e+01
3.37000000000000e+00,1.50606000000000e+02,3.12260000000000e+01
3.37100000000000e+00,1.50468000000000e+02,3.11899000000000e+01
3.37200000000000e+00,1.50329000000000e+02,3.11543000000000e+01
3.37300000000000e+00,1.50189000000000e+02,3.11191000000000e+01
3.37400000000000e+00,1.50048000000000e+02,3.10844000000000e+01
3.37500000000000e+00,1.49906000000000e+02,3.10502000000000e+01
3.37600000000000e+00,1.49763000000000e+02,3.10165000000000e+01
3.37700000000000e+00,1.49619000000000e+02,3.09833000000000e+01
3.37800000000000e+00,1.49473000000000e+02,3.09506000000000e+01
3.37900000000000e+00,1.49327000000000e+02,3.09183000000000e+01
3.38000000000000e+00,1.49179000000000e+02,3.08865000000000e+01
3.38100000000000e+00,1.49030000000000e+02,3.08552000000000e+01
3.38200000000000e+00,1.48880000000000e+02,3.08244000000000e+01
3.38300000000000e+00,1.48729000000000e+02,3.07941000000000e+01
3.38400000000000e+00,1.48577000000000e+02,3.07643000000000e+01
3.38500000000000e+00,1.48423000000000e+02,3.07349000000000e+01
3.38600000000000e+00,1.48268000000000e+02,3.07060000000000e+01
3.38700000000000e+00,1.48111000000000e+02,3.06776000000000e+01
3.38800000000000e+00,1.47954000000000e+02,3.06497000000000e+01
3.38900000000000e+00,1.47795000000000e+02,3.06222000000000e+01
3.39000000000000e+00,1.47634000000000e+02,3.05953000000000e+01
3.39100000000000e+00,1.47473000000000e+02,3.05688000000000e+01
3.39200000000000e+00,1.47309000000000e+02,3.05427000000000e+01
3.39300000000000e+00,1.47145000000000e+02,3.05172000000000e+01
3.39400000000000e+00,1.46978000000000e+02,3.04921000000000e+01
3.39500000000000e+00,1.46811000000000e+02,3.04674000000000e+01
3.39600000000000e+00,1.46642000000000e+02,3.04433000000000e+01
3.39700000000000e+00,1.46471000000000e+02,3.04195000000000e+01
3.39800000000000e+00,1.46298000000000e+02,3.03963000000000e+01
3.39900000000000e+00,1.46124000000000e+02,3.03735000000000e+01
3.40000000000000e+00,1.45948000000000e+02,3.03511000000000e+01
3.40100000000000e+00,1.45771000000000e+02,3.03292000000000e+01
3.40200000000000e+00,1.45592000000000e+02,3.03077000000000e+01
3.40300000000000e+00,1.45411000000000e+02,3.02866000000000e+01
3.40400000000000e+00,1.45228000000000e+02,3.02660000000000e+01
3.40500000000000e+00,1.45043000000000e+02,3.02458000000000e+01
3.40600000000000e+00,1.44857000000000e+02,3.02261000000000e+01
3.40700000000000e+00,1.44668000000000e+02,3.02067000000000e+01
3.40800000000000e+00,1.44478000000000e+02,3.01878000000000e+01
3.40900000000000e+00,1.44285000000000e+02,3.01692000000000e+01
3.41000000000000e+00,1.44091000000000e+02,3.01511000000000e+01
3.41100000000000e+00,1.43894000000000e+02,3.01334000000000e+01
3.41200000000000e+00,1.43695000000000e+02,3.01161000000000e+01
3.41300000000000e+00,1.43494000000000e+02,3.00992000000000e+01
3.41400000000000e+00,1.43291000000000e+02,3.00826000000000e+01
3.41500000000000e+00,1.43085000000000e+02,3.00665000000000e+01
3.41600000000000e+00,1.42877000000000e+02,3.00507000000000e+01
3.41700000000000e+00,1.42667000000000e+02,3.00353000000000e+01
3.41800000000000e+00,1.42454000000000e+02,3.00202000000000e+01
3.41900000000000e+00,1.42239000000000e+02,3.00055000000000e+01
3.42000000000000e+00,1.42021000000000e+02,2.99912000000000e+01
3.42100000000000e+00,1.41800000000000e+02,2.99772000000000e+01
3.42200000000000e+00,1.41576000000000e+02,2.99636000000000e+01
3.42300000000000e+00,1.41350000000000e+02,2.99503000000000e+01
3.42400000000000e+00,1.41121000000000e+02,2.99373000000000e+01
3.42500000000000e+00,1.40888000000000e+02,2.99246000000000e+01
3.42600000000000e+00,1.40653000000000e+02,2.99123000000000e+01
3.42700000000000e+00,1.40415000000000e+02,2.99003000000000e+01
3.42800000000000e+00,1.40173000000000e+02,2.98886000000000e+01
3.42900000000000e+00,1.39928000000000e+02,2.98772000000000e+01
3.43000000000000e+00,1.39680000000000e+02,2.98661000000000e+01
3.43100000000000e+00,1.39428000000000e+02,2.98553000000000e+01
3.43200000000000e+00,1.39172000000000e+02,2.98448000000000e+01
3.43300000000000e+00,1.38913000000000e+02,2.98346000000000e+01
3.43400000000000e+00,1.38650000000000e+02,2.98247000000000e+01
3.43500000000000e+00,1.38383000000000e+02,2.98150000000000e+01
3.43600000000000e+00,1.38111000000000e+02,2.98056000000000e+01
3.43700000000000e+00,1.37836000000000e+02,2.97964000000000e+01
3.43800000000000e+00,1.37556000000000e+02,2.97875000000000e+01
3.43900000000000e+00,1.37272000000000e+02,2.97788000000000e+01
3.44000000000000e+00,1.36983000000000e+02,2.97704000000000e+01
3.44100000000000e+00,1.36690000000000e+02,2.97623000000000e+01
3.44200000000000e+00,1.36391000000000e+02,2.97543000000000e+01
3.44300000000000e+00,1.36087000000000e+02,2.97466000000000e+01
3.44400000000000e+00,1.35778000000000e+02,2.97391000000000e+01
3.44500000000000e+00,1.35464000000000e+02,2.97318000000000e+01
3.44600000000000e+00,1.35143000000000e+02,2.97248000000000e+01
3.44700000000000e+00,1.34817000000000e+02,2.97179000000000e+01
3.44800000000000e+00,1.34485000000000e+02,2.97113000000000e+01
3.44900000000000e+00,1.34146000000000e+02,2.97048000000000e+01
3.45000000000000e+00,1.33800000000000e+02,2.96985000000000e+01
3.45100000000000e+00,1.33448000000000e+02,2.96924000000000e+01
3.45200000000000e+00,1.33088000000000e+02,2.96865000000000e+01
3.45300000000000e+00,1.32721000000000e+02,2.96808000000000e+01
3.45400000000000e+00,1.32346000000000e+02,2.96752000000000e+01
3.45500000000000e+00,1.31963000000000e+02,2.96699000000000e+01
3.45600000000000e+00,1.31572000000000e+02,2.96646000000000e+01
3.45700000000000e+00,1.31171000000000e+02,2.96596000000000e+01
3.45800000000000e+00,1.30761000000000e+02,2.96546000000000e+01
3.45900000000000e+00,1.30341000000000e+02,2.96499000000000e+01
3.46000000000000e+00,1.29911000000000e+02,2.96453000000000e+01
3.46100000000000e+00,1.29470000000000e+02,2.96408000000000e+01
3.46200000000000e+00,1.29018000000000e+02,2.96364000000000e+01
3.46300000000000e+00,1.28554000000000e+02,2.96322000000000e+01
3.46400000000000e+00,1.28077000000000e+02,2.96281000000000e+01
3.46500000000000e+00,1.27586000000000e+02,2.96242000000000e+01
3.46600000000000e+00,1.27082000000000e+02,2.96203000000000e+01
3.46700000000000e+00,1.26562000000000e+02,2.96166000000000e+01
3.46800000000000e+00,1.26027000000000e+02,2.96130000000000e+01
3.46900000000000e+00,1.25475000000000e+02,2.96095000000000e+01
3.47000000000000e+00,1.24904000000000e+02,2.96061000000000e+01
3.47100000000000e+00,1.24314000000000e+02,2.96029000000000e+01
3.47200000000000e+00,1.23704000000000e+02,2.95997000000000e+01
3.47300000000000e+00,1.23071000000000e+02,2.95966000000000e+01
3.47400000000000e+00,1.22415000000000e+02,2.95936000000000e+01
3.47500000000000e+00,1.21733000000000e+02,2.95907000000000e+01
3.47600000000000e+00,1.21023000000000e+02,2.95879000000000e+01
3.47700000000000e+00,1.20283000000000e+02,2.95852000000000e+01
3.47800000000000e+00,1.19511000000000e+02,2.95826000000000e+01
3.47900000000000e+00,1.18702000000000e+02,2.95800000000000e+01
3.48000000000000e+00,1.17854000000000e+02,2.95776000000000e+01
3.48100000000000e+00,1.16962000000000e+02,2.95752000000000e+01
3.48200000000000e+00,1.16023000000000e+02,2.95729000000000e+01
3.48300000000000e+00,1.15029000000000e+02,2.95706000000000e+01
3.48400000000000e+00,1.13976000000000e+02,2.95685000000000e+01
3.48500000000000e+00,1.12855000000000e+02,2.95664000000000e+01
3.48600000000000e+00,1.11656000000000e+02,2.95643000000000e+01
3.48700000000000e+00,1.10369000000000e+02,2.95624000000000e+01
3.48800000000000e+00,1.08978000000000e+02,2.95605000000000e+01
3.48900000000000e+00,1.07467000000000e+02,2.95586000000000e+01
3.49000000000000e+00,1.05811000000000e+02,2.95569000000000e+01
3.49100000000000e+00,1.03982000000000e+02,2.95552000000000e+01
3.49200000000000e+00,1.01937000000000e+02,2.95535000000000e+01
3.49300000000000e+00,9.96188000000000e+01,2.95519000000000e+01
3.49400000000000e+00,9.69437000000000e+01,2.95504000000000e+01
3.49500000000000e+00,9.37812000000000e+01,2.95489000000000e+01
3.49600000000000e+00,8.99137000000000e+01,2.95475000000000e+01
3.49700000000000e+00,8.49355000000000e+01,2.95462000000000e+01
3.49800000000000e+00,7.79468000000000e+01,2.95449000000000e+01
3.49900000000000e+00,6.61960000000000e+01,2.95436000000000e+01
3.50000000000000e+00,3.55634000000000e+01,2.95426000000000e+01
